user_id,date_of_birth,gender
6092,01/12/2003,female
6093,04/02/2001,male
6094,24/05/1956,other
6095,19/08/1984,other
6096,10/01/1967,male
6097,27/10/1994,other
6098,22/09/2002,female
6099,04/01/1996,other
6100,09/06/2003,female
6101,14/12/2009,other
6102,26/07/1993,male
6103,20/06/1988,male
6104,10/08/1947,other
6105,03/09/1976,female
6106,06/05/1981,female
6107,19/05/1994,other
6108,07/01/1974,other
6109,13/10/1994,other
6110,10/03/1995,other
6111,16/10/2007,female
6112,17/09/1976,male
6113,17/04/2009,male
6114,27/04/1954,male
6115,05/02/1980,other
6116,05/06/1983,female
6117,11/05/2004,female
6118,13/12/1980,male
6119,19/12/1996,female
6120,28/01/2004,other
6121,26/11/2007,other
6122,22/08/1977,female
6123,10/03/1998,female
6124,02/05/1978,male
6125,05/10/2008,male
6126,10/09/1977,other
6127,03/02/1996,male
6128,17/01/1985,other
6129,27/01/1957,other
6130,28/06/1973,female
6131,20/08/2010,male
6132,19/10/1987,other
6133,20/07/1971,other
6134,16/10/1970,male
6135,14/12/2008,male
6136,14/05/2010,female
6137,14/11/1994,other
6138,15/10/2003,female
6139,14/01/1999,male
6140,01/03/1993,female
6141,08/01/1961,female
6142,05/08/1985,other
6143,24/09/1970,female
6144,21/05/2005,male
6145,21/04/1985,other
6146,04/03/2000,male
6147,12/09/1966,female
6148,18/05/1971,female
6149,20/06/1981,other
6150,24/12/1992,female
6151,22/04/1978,female
6152,08/12/1990,other
6153,26/04/1998,female
6154,22/12/1980,other
6155,09/09/1991,other
6156,27/01/1958,female
6157,12/06/2000,male
6158,05/02/2006,female
6159,22/12/1980,male
6160,09/06/1977,female
6161,03/05/1963,male
6162,07/02/1999,other
6163,02/11/2005,male
6164,13/05/1993,male
6165,19/09/1977,other
6166,24/12/1970,other
6167,17/11/1991,other
6168,02/09/1959,female
6169,07/02/1992,male
6170,25/04/1982,other
6171,15/06/1971,female
6172,08/02/1982,male
6173,21/07/1967,female
6174,15/06/1979,female
6175,19/02/2005,female
6176,06/11/1997,female
6177,22/07/2008,male
6178,25/06/1943,other
6179,20/12/1982,female
6180,27/09/1995,other
6181,12/11/1995,female
6182,22/12/2003,other
6183,09/08/1978,other
6184,17/01/1981,female
6185,15/12/2008,other
6186,16/03/1976,female
6187,03/12/1968,male
6188,07/04/1985,male
6189,10/06/1987,other
6190,11/06/1952,male
6191,26/04/1971,female
6192,18/07/1983,other
6193,16/05/2011,male
6194,10/12/1984,female
6195,24/05/2002,male
6196,07/02/1989,other
6197,01/02/1998,female
6198,20/06/1973,male
6199,18/10/1997,other
6200,11/03/1994,other
6201,15/08/1982,other
6202,22/05/1974,female
6203,19/01/1972,other
6204,15/12/1954,other
6205,21/11/2005,other
6206,15/12/2005,female
6207,23/12/2005,male
6208,14/09/1958,female
6209,06/07/2005,male
6210,23/02/1967,other
6211,04/08/1983,other
6212,14/07/2001,male
6213,14/10/2003,male
6214,17/08/2009,female
6215,20/10/2002,male
6216,24/12/2010,other
6217,01/03/1992,other
6218,08/01/1968,other
6219,22/09/1978,other
6220,17/07/1994,male
6221,09/01/1993,other
6222,20/02/1993,male
6223,21/10/1973,female
6224,26/06/2006,other
6225,04/04/2004,other
6226,27/04/1976,female
6227,28/05/1964,male
6228,17/10/1984,other
6229,10/08/1974,female
6230,04/08/1955,male
6231,15/01/1984,male
6232,16/06/1999,female
6233,17/07/1972,female
6234,13/11/1990,other
6235,22/10/1999,male
6236,02/12/1982,other
6237,05/08/2006,male
6238,06/04/1994,other
6239,18/12/1989,male
6240,02/04/2009,male
6241,20/10/1963,male
6242,14/06/2004,female
6243,28/06/1979,male
6244,23/09/1995,male
6245,21/09/1969,male
6246,17/05/2006,other
6247,08/06/1950,other
6248,11/03/1996,female
6249,24/05/1986,other
6250,20/02/1986,other
6251,18/11/1989,female
6252,23/09/1999,male
6253,25/05/2005,other
6254,22/04/1996,other
6255,26/03/1991,female
6256,08/05/1992,other
6257,16/11/2012,male
6258,04/12/2001,female
6259,04/02/1986,female
6260,19/09/1995,other
6261,18/08/1982,male
6262,06/11/2005,female
6263,09/04/1955,male
6264,27/09/1957,other
6265,17/12/1989,male
6266,13/07/2008,female
6267,19/12/1987,other
6268,27/01/2002,female
6269,04/05/1970,female
6270,26/01/2009,male
6271,13/12/1971,female
6272,11/01/1987,female
6273,11/01/1998,other
6274,23/08/1959,male
6275,16/02/1964,female
6276,12/02/1998,other
6277,17/12/1969,female
6278,09/09/1987,other
6279,13/01/1989,male
6280,19/02/1978,male
6281,25/05/1989,male
6282,26/10/1973,male
6283,15/05/2004,female
6284,24/06/2002,male
6285,20/03/2008,female
6286,16/09/1984,other
6287,02/08/1994,female
6288,22/03/1992,male
6289,01/10/2005,female
6290,09/12/2006,male
6291,28/10/1985,male
6292,21/04/1997,female
6293,04/01/1991,male
6294,07/12/1983,other
6295,15/01/1993,other
6296,26/09/2002,male
6297,04/08/2004,male
6298,01/03/1996,female
6299,28/10/2011,male
6300,26/04/1999,other
6301,11/01/1995,female
6302,01/06/1995,male
6303,12/08/1970,male
6304,14/06/1985,other
6305,19/02/1996,male
6306,13/11/2009,other
6307,24/10/1997,female
6308,06/08/1975,male
6309,22/10/1999,male
6310,22/11/1971,female
6311,09/02/2005,female
6312,11/11/2012,male
6313,07/11/1978,other
6314,18/07/1988,male
6315,15/02/1989,other
6316,25/10/1986,other
6317,10/11/1979,other
6318,01/04/1997,female
6319,14/12/1971,other
6320,20/07/2008,male
6321,23/11/1956,female
6322,25/01/1996,other
6323,11/11/1997,other
6324,03/12/1980,other
6325,13/06/1993,male
6326,04/05/1967,male
6327,13/09/1979,female
6328,21/06/1973,female
6329,23/05/1972,female
6330,04/06/1990,other
6331,14/04/1968,male
6332,22/11/1993,other
6333,04/06/2012,male
6334,10/10/2010,male
6335,01/05/1967,male
6336,17/02/1984,male
6337,09/02/2009,other
6338,01/10/1992,other
6339,26/06/1959,other
6340,16/02/1980,female
6341,12/07/2001,male
6342,13/06/1991,female
6343,27/08/1993,female
6344,01/10/1986,male
6345,07/01/1986,female
6346,09/07/1998,female
6347,01/02/1995,male
6348,02/08/2005,female
6349,26/02/1956,female
6350,11/02/2004,male
6351,14/08/1971,male
6352,18/02/2001,female
6353,06/04/2001,male
6354,12/04/1952,female
6355,24/10/2008,female
6356,17/05/1984,female
6357,05/02/1949,female
6358,16/11/1992,male
6359,12/12/1970,other
6360,06/08/1987,female
6361,04/07/2010,male
6362,12/09/1981,other
6363,03/08/1975,female
6364,16/11/1980,male
6365,15/01/1993,female
6366,01/06/2001,male
6367,26/11/2002,male
6368,15/02/1948,female
6369,15/01/2011,other
6370,21/09/2000,female
6371,22/07/1978,male
6372,17/09/1975,other
6373,18/04/1992,male
6374,18/02/2002,other
6375,27/10/2009,male
6376,08/08/1995,male
6377,11/05/1998,other
6378,20/05/2001,female
6379,17/05/1976,other
6380,19/02/1944,female
6381,06/11/1952,female
6382,25/05/1977,other
6383,19/08/1983,female
6384,03/06/1986,other
6385,23/09/1989,other
6386,01/01/1980,other
6387,27/06/1980,male
6388,03/01/1976,male
6389,11/11/1994,other
6390,28/03/1979,female
6391,12/04/2004,other
6392,21/02/2012,other
6393,24/04/1983,female
6394,25/06/1991,female
6395,18/03/1990,male
6396,18/07/1975,other
6397,14/07/1982,male
6398,19/08/1974,male
6399,10/01/1969,female
6400,23/07/2009,other
6401,16/05/1995,male
6402,07/07/1990,other
6403,12/11/1983,other
6404,24/03/1961,male
6405,24/09/2001,male
6406,15/02/2010,female
6407,19/08/2005,other
6408,15/11/1994,male
6409,16/04/1974,other
6410,21/12/1971,female
6411,22/05/1985,female
6412,16/04/1988,female
6413,04/01/1996,other
6414,05/06/1995,female
6415,25/12/1969,other
6416,02/03/1991,other
6417,13/01/1993,male
6418,02/05/1971,other
6419,20/11/1987,other
6420,11/06/1974,female
6421,08/08/1981,female
6422,16/08/1999,male
6423,25/02/2005,male
6424,12/04/2009,female
6425,19/02/1992,other
6426,11/05/1982,other
6427,12/03/1973,male
6428,15/09/1988,female
6429,04/01/1989,other
6430,23/02/1970,male
6431,23/04/1979,female
6432,12/11/1995,male
6433,19/10/1978,male
6434,20/06/1980,other
6435,17/01/1993,other
6436,11/08/2004,other
6437,27/06/1983,other
6438,13/09/1970,male
6439,04/03/1967,male
6440,21/10/1996,male
6441,21/02/1992,female
6442,08/10/1995,male
6443,04/10/1971,male
6444,05/01/2012,other
6445,14/07/1997,other
6446,07/06/1998,other
6447,10/07/2006,male
6448,27/03/1991,other
6449,06/06/1999,female
6450,23/05/1974,other
6451,10/02/1960,other
6452,15/05/1965,other
6453,25/02/1986,female
6454,22/11/1993,male
6455,28/02/1991,other
6456,04/07/1976,female
6457,27/10/1988,female
6458,18/02/1982,other
6459,19/03/1994,male
6460,10/10/1998,male
6461,12/07/1993,other
6462,28/01/1999,other
6463,20/07/2000,other
6464,24/11/1985,female
6465,24/10/1980,male
6466,07/04/1983,female
6467,04/12/1975,other
6468,26/06/2005,female
6469,02/09/1954,male
6470,24/02/1946,other
6471,11/05/2003,female
6472,23/02/1996,other
6473,02/07/1986,female
6474,10/03/1981,male
6475,05/11/1961,male
6476,23/11/1952,other
6477,09/12/2005,male
6478,27/09/1987,other
6479,25/07/2006,female
6480,01/10/2009,other
6481,20/12/1990,other
6482,20/09/1993,female
6483,21/10/2002,male
6484,13/06/1993,male
6485,11/12/2007,other
6486,13/12/1967,male
6487,13/08/1976,female
6488,19/06/1985,male
6489,28/11/1973,male
6490,03/12/1965,male
6491,10/07/1967,female
6492,26/01/1982,other
6493,16/08/1979,other
6494,01/04/2008,other
6495,20/12/2000,other
6496,10/07/1996,female
6497,20/06/2009,other
6498,22/06/1978,other
6499,16/04/1996,female
6500,01/04/2007,female
6501,24/09/1967,female
6502,11/02/1970,female
6503,02/09/2001,other
6504,03/03/1985,female
6505,04/12/1996,male
6506,11/12/1987,other
6507,18/03/1978,female
6508,14/01/1957,male
6509,12/09/1999,male
6510,08/06/2005,female
6511,15/02/1991,male
6512,22/01/1999,female
6513,25/06/1964,male
6514,23/01/1994,female
6515,07/08/1981,other
6516,07/03/1968,male
6517,25/03/1981,male
6518,24/04/1988,male
6519,23/01/1994,male
6520,06/03/2007,other
6521,26/03/1970,male
6522,09/03/1997,female
6523,06/12/1984,female
6524,25/01/1999,other
6525,17/12/2001,male
6526,01/10/2010,other
6527,14/04/1989,other
6528,09/07/2010,female
6529,27/07/1961,male
6530,24/12/1992,female
6531,23/01/1973,other
6532,12/05/1993,female
6533,08/12/1983,female
6534,05/03/1975,male
6535,28/07/1956,female
6536,23/05/2001,female
6537,20/02/1975,female
6538,09/12/1959,other
6539,09/11/2005,male
6540,15/07/1982,female
6541,09/10/1968,male
6542,03/03/1979,female
6543,19/09/1990,male
6544,02/08/1973,other
6545,27/09/1994,other
6546,06/05/1984,female
6547,12/11/1982,female
6548,02/03/2007,female
6549,23/08/2000,male
6550,24/09/1986,female
6551,24/02/1990,other
6552,15/09/2001,male
6553,12/12/1988,female
6554,20/01/1966,female
6555,28/12/1993,male
6556,17/12/1999,other
6557,20/01/1974,female
6558,02/02/1994,other
6559,16/11/1995,male
6560,13/07/1966,male
6561,04/02/2001,male
6562,02/09/1999,female
6563,02/09/1971,male
6564,19/11/1998,male
6565,03/05/1993,female
6566,23/12/1958,male
6567,02/10/2004,male
6568,28/06/1997,other
6569,04/03/1991,other
6570,20/12/2004,female
6571,09/10/1974,other
6572,08/06/2000,female
6573,24/08/1988,female
6574,06/09/1992,female
6575,07/10/1985,other
6576,22/10/1972,female
6577,01/04/1989,other
6578,20/03/1980,male
6579,14/09/1979,female
6580,07/03/1959,female
6581,12/04/1956,male
6582,25/11/1972,other
6583,17/11/1998,female
6584,17/06/1987,female
6585,06/07/2012,male
6586,19/03/2009,male
6587,26/03/1988,male
6588,04/07/1982,male
6589,08/05/1954,other
6590,17/02/1989,female
6591,08/05/1977,female
6592,02/12/1977,other
6593,08/03/1976,female
6594,05/09/1979,female
6595,12/07/1982,male
6596,06/06/1983,male
6597,17/08/1969,female
6598,01/07/1993,other
6599,05/01/1978,male
6600,01/10/1955,other
6601,24/09/1989,male
6602,20/01/2003,male
6603,11/05/2004,other
6604,24/07/1993,female
6605,13/11/1957,other
6606,12/07/1993,other
6607,09/12/1991,other
6608,20/09/2005,male
6609,16/02/2010,other
6610,07/01/2012,male
6611,07/08/1960,male
6612,09/09/2009,female
6613,10/03/1989,female
6614,12/02/1997,male
6615,23/09/1972,other
6616,13/03/1972,male
6617,12/09/1960,other
6618,13/09/1997,male
6619,05/05/1984,female
6620,14/02/1976,female
6621,20/03/2011,female
6622,10/11/1989,female
6623,08/08/1966,female
6624,11/09/2001,male
6625,24/09/1950,male
6626,21/12/1981,other
6627,17/09/1996,male
6628,17/10/1999,female
6629,08/08/1995,other
6630,01/03/1972,male
6631,08/12/1978,other
6632,07/08/1974,female
6633,23/10/1982,female
6634,09/05/1967,female
6635,13/11/1969,other
6636,28/04/2003,female
6637,11/04/1985,male
6638,14/06/1984,male
6639,10/02/1995,male
6640,03/11/1993,other
6641,03/07/2003,male
6642,11/02/1964,other
6643,22/11/2000,male
6644,20/04/1977,female
6645,09/01/1950,female
6646,06/06/2001,female
6647,18/11/2001,male
6648,24/11/1984,other
6649,03/10/2002,male
6650,18/11/1982,female
6651,11/09/1998,male
6652,22/09/1968,other
6653,17/01/1987,other
6654,20/01/1986,female
6655,16/03/1981,other
6656,05/01/1962,other
6657,26/08/1955,male
6658,10/07/1960,female
6659,13/04/2010,female
6660,04/04/1960,other
6661,24/01/1990,male
6662,27/11/1969,other
6663,28/11/1987,other
6664,09/06/1997,other
6665,16/01/2003,female
6666,12/01/1988,male
6667,24/05/1972,female
6668,11/01/1980,other
6669,09/08/1983,male
6670,09/09/1966,other
6671,18/07/2007,female
6672,13/05/1978,male
6673,09/02/1989,other
6674,14/10/2010,other
6675,05/02/1985,other
6676,26/06/1969,female
6677,27/05/1997,male
6678,24/04/2003,female
6679,23/02/2002,female
6680,06/07/1971,male
6681,08/05/1976,female
6682,15/05/1984,other
6683,20/01/1986,female
6684,28/03/1966,female
6685,16/10/2000,male
6686,05/11/1999,female
6687,10/10/2008,female
6688,10/06/1961,other
6689,15/06/2003,other
6690,24/10/1973,other
6691,28/03/1999,female
6692,26/07/1963,other
6693,24/09/1992,other
6694,28/03/2008,other
6695,08/05/2000,male
6696,06/06/1966,other
6697,19/03/1992,male
6698,26/10/1962,other
6699,26/06/2005,other
6700,28/07/2005,male
6701,23/04/1976,male
6702,05/08/1983,male
6703,01/02/2002,other
6704,08/06/1992,male
6705,22/01/1980,male
6706,10/11/1993,other
6707,24/01/1984,other
6708,16/09/1986,female
6709,03/10/1996,other
6710,20/03/2003,other
6711,25/05/1970,male
6712,26/06/2007,male
6713,18/08/1999,female
6714,09/03/2002,female
6715,15/03/1964,female
6716,27/11/2006,female
6717,15/03/2001,other
6718,20/10/1984,other
6719,13/08/1999,male
6720,16/09/1997,other
6721,12/01/1978,other
6722,12/04/2001,other
6723,16/01/2012,female
6724,22/09/1990,male
6725,01/10/1982,female
6726,18/06/1964,female
6727,06/10/2000,other
6728,01/04/1971,female
6729,10/06/1950,other
6730,07/07/1973,other
6731,06/07/2008,other
6732,07/05/1976,other
6733,01/06/2004,female
6734,04/01/1989,female
6735,02/07/2006,female
6736,02/09/1982,other
6737,25/09/1984,female
6738,11/02/1964,female
6739,03/02/1990,other
6740,21/07/1970,female
6741,12/01/1991,female
6742,08/10/1977,male
6743,15/06/1993,other
6744,03/11/1997,other
6745,08/10/1993,female
6746,08/10/1967,female
6747,20/07/1986,female
6748,10/02/1996,male
6749,25/01/1993,other
6750,18/01/1982,female
6751,23/07/1977,female
6752,09/10/1984,other
6753,08/10/1976,female
6754,15/05/2003,male
6755,24/12/1973,female
6756,14/02/1991,female
6757,09/07/1986,female
6758,13/08/2004,other
6759,14/03/1981,other
6760,26/02/1998,other
6761,20/01/2001,other
6762,14/03/1988,male
6763,08/05/2002,other
6764,05/12/2006,male
6765,25/03/1962,other
6766,26/09/2000,male
6767,14/10/1998,male
6768,17/03/2003,female
6769,28/08/1998,male
6770,05/04/1993,male
6771,02/03/1981,male
6772,05/03/2004,female
6773,02/10/1992,female
6774,15/11/2003,female
6775,26/09/1973,other
6776,16/01/1995,male
6777,06/02/1995,other
6778,12/09/1999,other
6779,11/07/1975,female
6780,11/06/1997,female
6781,25/04/1949,female
6782,05/07/1984,male
6783,22/04/1976,female
6784,01/10/1971,other
6785,25/06/1990,other
6786,22/07/1967,female
6787,21/06/1975,male
6788,05/09/1966,other
6789,09/03/2010,other
6790,21/12/1987,male
6791,25/11/1978,male
6792,12/03/1990,other
6793,26/07/1989,female
6794,16/02/2003,female
6795,20/10/1982,male
6796,08/09/1993,other
6797,06/11/2002,male
6798,04/11/1981,female
6799,16/07/1943,other
6800,21/05/1973,female
6801,25/10/2007,female
6802,02/02/2003,female
6803,17/06/1957,female
6804,08/12/2007,female
6805,10/03/1980,female
6806,26/12/2006,male
6807,05/12/2006,other
6808,23/01/2007,male
6809,05/01/1990,male
6810,04/10/1965,female
6811,21/12/2001,other
6812,07/09/1994,other
6813,01/09/2008,female
6814,27/02/1976,other
6815,16/10/1998,male
6816,23/01/1964,male
6817,19/08/2008,male
6818,01/07/1982,male
6819,26/06/1993,other
6820,10/02/1969,male
6821,23/12/2010,female
6822,11/11/1988,female
6823,25/01/1999,other
6824,26/05/1971,other
6825,21/02/2007,other
6826,10/03/2003,other
6827,28/01/1964,male
6828,13/04/1984,other
6829,27/04/1964,male
6830,06/01/1998,other
6831,04/08/1992,male
6832,03/08/2004,other
6833,03/09/1957,female
6834,23/06/2002,female
6835,04/11/2003,other
6836,23/11/1986,other
6837,22/08/1987,male
6838,04/03/1958,male
6839,08/06/1988,male
6840,26/07/1988,other
6841,04/08/1995,male
6842,24/02/1969,other
6843,15/01/1969,female
6844,17/09/1998,male
6845,12/02/1992,female
6846,13/01/1990,female
6847,09/06/2001,female
6848,16/10/1981,male
6849,07/10/1992,male
6850,11/07/1993,male
6851,20/11/1987,female
6852,27/11/1986,male
6853,11/09/2000,female
6854,26/05/1993,female
6855,09/08/1984,male
6856,13/10/1996,female
6857,01/09/2002,female
6858,21/03/1976,other
6859,02/06/1986,other
6860,09/10/1992,other
6861,15/04/1983,male
6862,16/04/1970,other
6863,04/01/1989,other
6864,24/05/1986,male
6865,24/09/2010,other
6866,05/04/2011,male
6867,04/03/1954,male
6868,21/06/1992,male
6869,10/09/1993,female
6870,26/06/1995,other
6871,23/10/1986,other
6872,12/11/1962,male
6873,16/11/1997,other
6874,22/03/2003,female
6875,15/12/1981,female
6876,23/11/1968,male
6877,18/11/1992,male
6878,06/08/1999,male
6879,03/11/1971,female
6880,15/04/1988,other
